framenum,queue density,dynamic density
3,0.0644642,0.0238106
6,0.0644642,0.0238106
9,0.0644642,0.0238106
12,0.0644642,0.0238106
15,0.0644642,0.0238106
18,0.0644642,0.0238106
21,0.0644642,0.0238106
24,0.0644642,0.0238106
27,0.0644642,0.0238106
30,0.0644642,0.0238106
33,0.11763,0.199927
36,0.11763,0.199927
39,0.11763,0.199927
42,0.11763,0.199927
45,0.11763,0.199927
48,0.11763,0.199927
51,0.11763,0.199927
54,0.11763,0.199927
57,0.11763,0.199927
60,0.11763,0.199927
63,0.126523,0.127212
66,0.126523,0.127212
69,0.126523,0.127212
72,0.126523,0.127212
75,0.126523,0.127212
78,0.126523,0.127212
81,0.126523,0.127212
84,0.126523,0.127212
87,0.126523,0.127212
90,0.126523,0.127212
93,0.177199,0.0717721
96,0.177199,0.0717721
99,0.177199,0.0717721
102,0.177199,0.0717721
105,0.177199,0.0717721
108,0.177199,0.0717721
111,0.177199,0.0717721
114,0.177199,0.0717721
117,0.177199,0.0717721
120,0.177199,0.0717721
123,0.213816,0.119726
126,0.213816,0.119726
129,0.213816,0.119726
132,0.213816,0.119726
135,0.213816,0.119726
138,0.213816,0.119726
141,0.213816,0.119726
144,0.213816,0.119726
147,0.213816,0.119726
150,0.213816,0.119726
153,0.222876,0.164053
156,0.222876,0.164053
159,0.222876,0.164053
162,0.222876,0.164053
165,0.222876,0.164053
168,0.222876,0.164053
171,0.222876,0.164053
174,0.222876,0.164053
177,0.222876,0.164053
180,0.222876,0.164053
183,0.200457,0.0996891
186,0.200457,0.0996891
189,0.200457,0.0996891
192,0.200457,0.0996891
195,0.200457,0.0996891
198,0.200457,0.0996891
201,0.200457,0.0996891
204,0.200457,0.0996891
207,0.200457,0.0996891
210,0.200457,0.0996891
213,0.196869,0.0570365
216,0.196869,0.0570365
219,0.196869,0.0570365
222,0.196869,0.0570365
225,0.196869,0.0570365
228,0.196869,0.0570365
231,0.196869,0.0570365
234,0.196869,0.0570365
237,0.196869,0.0570365
240,0.196869,0.0570365
243,0.194982,0.00420301
246,0.194982,0.00420301
249,0.194982,0.00420301
252,0.194982,0.00420301
255,0.194982,0.00420301
258,0.194982,0.00420301
261,0.194982,0.00420301
264,0.194982,0.00420301
267,0.194982,0.00420301
270,0.194982,0.00420301
273,0.194924,0.00310876
276,0.194924,0.00310876
279,0.194924,0.00310876
282,0.194924,0.00310876
285,0.194924,0.00310876
288,0.194924,0.00310876
291,0.194924,0.00310876
294,0.194924,0.00310876
297,0.194924,0.00310876
300,0.194924,0.00310876
303,0.191583,0.00277236
306,0.191583,0.00277236
309,0.191583,0.00277236
312,0.191583,0.00277236
315,0.191583,0.00277236
318,0.191583,0.00277236
321,0.191583,0.00277236
324,0.191583,0.00277236
327,0.191583,0.00277236
330,0.191583,0.00277236
333,0.196552,0.0190122
336,0.196552,0.0190122
339,0.196552,0.0190122
342,0.196552,0.0190122
345,0.196552,0.0190122
348,0.196552,0.0190122
351,0.196552,0.0190122
354,0.196552,0.0190122
357,0.196552,0.0190122
360,0.196552,0.0190122
363,0.198431,0.0123848
366,0.198431,0.0123848
369,0.198431,0.0123848
372,0.198431,0.0123848
375,0.198431,0.0123848
378,0.198431,0.0123848
381,0.198431,0.0123848
384,0.198431,0.0123848
387,0.198431,0.0123848
390,0.198431,0.0123848
393,0.207595,0.0379508
396,0.207595,0.0379508
399,0.207595,0.0379508
402,0.207595,0.0379508
405,0.207595,0.0379508
408,0.207595,0.0379508
411,0.207595,0.0379508
414,0.207595,0.0379508
417,0.207595,0.0379508
420,0.207595,0.0379508
423,0.247351,0.0716677
426,0.247351,0.0716677
429,0.247351,0.0716677
432,0.247351,0.0716677
435,0.247351,0.0716677
438,0.247351,0.0716677
441,0.247351,0.0716677
444,0.247351,0.0716677
447,0.247351,0.0716677
450,0.247351,0.0716677
453,0.30182,0.1257
456,0.30182,0.1257
459,0.30182,0.1257
462,0.30182,0.1257
465,0.30182,0.1257
468,0.30182,0.1257
471,0.30182,0.1257
474,0.30182,0.1257
477,0.30182,0.1257
480,0.30182,0.1257
483,0.32137,0.167684
486,0.32137,0.167684
489,0.32137,0.167684
492,0.32137,0.167684
495,0.32137,0.167684
498,0.32137,0.167684
501,0.32137,0.167684
504,0.32137,0.167684
507,0.32137,0.167684
510,0.32137,0.167684
513,0.365535,0.208457
516,0.365535,0.208457
519,0.365535,0.208457
522,0.365535,0.208457
525,0.365535,0.208457
528,0.365535,0.208457
531,0.365535,0.208457
534,0.365535,0.208457
537,0.365535,0.208457
540,0.365535,0.208457
543,0.395157,0.0787785
546,0.395157,0.0787785
549,0.395157,0.0787785
552,0.395157,0.0787785
555,0.395157,0.0787785
558,0.395157,0.0787785
561,0.395157,0.0787785
564,0.395157,0.0787785
567,0.395157,0.0787785
570,0.395157,0.0787785
573,0.388139,0.0936843
576,0.388139,0.0936843
579,0.388139,0.0936843
582,0.388139,0.0936843
585,0.388139,0.0936843
588,0.388139,0.0936843
591,0.388139,0.0936843
594,0.388139,0.0936843
597,0.388139,0.0936843
600,0.388139,0.0936843
603,0.435265,0.0567658
606,0.435265,0.0567658
609,0.435265,0.0567658
612,0.435265,0.0567658
615,0.435265,0.0567658
618,0.435265,0.0567658
621,0.435265,0.0567658
624,0.435265,0.0567658
627,0.435265,0.0567658
630,0.435265,0.0567658
633,0.488895,0.119687
636,0.488895,0.119687
639,0.488895,0.119687
642,0.488895,0.119687
645,0.488895,0.119687
648,0.488895,0.119687
651,0.488895,0.119687
654,0.488895,0.119687
657,0.488895,0.119687
660,0.488895,0.119687
663,0.516855,0.0580225
666,0.516855,0.0580225
669,0.516855,0.0580225
672,0.516855,0.0580225
675,0.516855,0.0580225
678,0.516855,0.0580225
681,0.516855,0.0580225
684,0.516855,0.0580225
687,0.516855,0.0580225
690,0.516855,0.0580225
693,0.535155,0.0809708
696,0.535155,0.0809708
699,0.535155,0.0809708
702,0.535155,0.0809708
705,0.535155,0.0809708
708,0.535155,0.0809708
711,0.535155,0.0809708
714,0.535155,0.0809708
717,0.535155,0.0809708
720,0.535155,0.0809708
723,0.532364,0.0831864
726,0.532364,0.0831864
729,0.532364,0.0831864
732,0.532364,0.0831864
735,0.532364,0.0831864
738,0.532364,0.0831864
741,0.532364,0.0831864
744,0.532364,0.0831864
747,0.532364,0.0831864
750,0.532364,0.0831864
753,0.521808,0.00274143
756,0.521808,0.00274143
759,0.521808,0.00274143
762,0.521808,0.00274143
765,0.521808,0.00274143
768,0.521808,0.00274143
771,0.521808,0.00274143
774,0.521808,0.00274143
777,0.521808,0.00274143
780,0.521808,0.00274143
783,0.513568,1.54665e-05
786,0.513568,1.54665e-05
789,0.513568,1.54665e-05
792,0.513568,1.54665e-05
795,0.513568,1.54665e-05
798,0.513568,1.54665e-05
801,0.513568,1.54665e-05
804,0.513568,1.54665e-05
807,0.513568,1.54665e-05
810,0.513568,1.54665e-05
813,0.544594,0.0077023
816,0.544594,0.0077023
819,0.544594,0.0077023
822,0.544594,0.0077023
825,0.544594,0.0077023
828,0.544594,0.0077023
831,0.544594,0.0077023
834,0.544594,0.0077023
837,0.544594,0.0077023
840,0.544594,0.0077023
843,0.561785,0.0287135
846,0.561785,0.0287135
849,0.561785,0.0287135
852,0.561785,0.0287135
855,0.561785,0.0287135
858,0.561785,0.0287135
861,0.561785,0.0287135
864,0.561785,0.0287135
867,0.561785,0.0287135
870,0.561785,0.0287135
873,0.563791,0.005305
876,0.563791,0.005305
879,0.563791,0.005305
882,0.563791,0.005305
885,0.563791,0.005305
888,0.563791,0.005305
891,0.563791,0.005305
894,0.563791,0.005305
897,0.563791,0.005305
900,0.563791,0.005305
903,0.566274,0.00248623
906,0.566274,0.00248623
909,0.566274,0.00248623
912,0.566274,0.00248623
915,0.566274,0.00248623
918,0.566274,0.00248623
921,0.566274,0.00248623
924,0.566274,0.00248623
927,0.566274,0.00248623
930,0.566274,0.00248623
933,0.552458,3.47996e-05
936,0.552458,3.47996e-05
939,0.552458,3.47996e-05
942,0.552458,3.47996e-05
945,0.552458,3.47996e-05
948,0.552458,3.47996e-05
951,0.552458,3.47996e-05
954,0.552458,3.47996e-05
957,0.552458,3.47996e-05
960,0.552458,3.47996e-05
963,0.559608,0.00366555
966,0.559608,0.00366555
969,0.559608,0.00366555
972,0.559608,0.00366555
975,0.559608,0.00366555
978,0.559608,0.00366555
981,0.559608,0.00366555
984,0.559608,0.00366555
987,0.559608,0.00366555
990,0.559608,0.00366555
993,0.563378,0.00420688
996,0.563378,0.00420688
999,0.563378,0.00420688
1002,0.563378,0.00420688
1005,0.563378,0.00420688
1008,0.563378,0.00420688
1011,0.563378,0.00420688
1014,0.563378,0.00420688
1017,0.563378,0.00420688
1020,0.563378,0.00420688
1023,0.556596,0.0050614
1026,0.556596,0.0050614
1029,0.556596,0.0050614
1032,0.556596,0.0050614
1035,0.556596,0.0050614
1038,0.556596,0.0050614
1041,0.556596,0.0050614
1044,0.556596,0.0050614
1047,0.556596,0.0050614
1050,0.556596,0.0050614
1053,0.558285,0.00234317
1056,0.558285,0.00234317
1059,0.558285,0.00234317
1062,0.558285,0.00234317
1065,0.558285,0.00234317
1068,0.558285,0.00234317
1071,0.558285,0.00234317
1074,0.558285,0.00234317
1077,0.558285,0.00234317
1080,0.558285,0.00234317
1083,0.555517,0.0024553
1086,0.555517,0.0024553
1089,0.555517,0.0024553
1092,0.555517,0.0024553
1095,0.555517,0.0024553
1098,0.555517,0.0024553
1101,0.555517,0.0024553
1104,0.555517,0.0024553
1107,0.555517,0.0024553
1110,0.555517,0.0024553
1113,0.555494,0.00189851
1116,0.555494,0.00189851
1119,0.555494,0.00189851
1122,0.555494,0.00189851
1125,0.555494,0.00189851
1128,0.555494,0.00189851
1131,0.555494,0.00189851
1134,0.555494,0.00189851
1137,0.555494,0.00189851
1140,0.555494,0.00189851
1143,0.55689,0.00335622
1146,0.55689,0.00335622
