framenum,queue density,dynamic density
3,0.0654596,0.0300492
6,0.0654596,0.0300492
9,0.0654596,0.0300492
12,0.0654596,0.0300492
15,0.0654596,0.0300492
18,0.0654596,0.0300492
21,0.0654596,0.0300492
24,0.0654596,0.0300492
27,0.106972,0.18394
30,0.106972,0.18394
33,0.106972,0.18394
36,0.106972,0.18394
39,0.106972,0.18394
42,0.106972,0.18394
45,0.106972,0.18394
48,0.106972,0.18394
51,0.119917,0.0954381
54,0.119917,0.0954381
57,0.119917,0.0954381
60,0.119917,0.0954381
63,0.119917,0.0954381
66,0.119917,0.0954381
69,0.119917,0.0954381
72,0.119917,0.0954381
75,0.129951,0.084656
78,0.129951,0.084656
81,0.129951,0.084656
84,0.129951,0.084656
87,0.129951,0.084656
90,0.129951,0.084656
93,0.129951,0.084656
96,0.129951,0.084656
99,0.171743,0.0618073
102,0.171743,0.0618073
105,0.171743,0.0618073
108,0.171743,0.0618073
111,0.171743,0.0618073
114,0.171743,0.0618073
117,0.171743,0.0618073
120,0.171743,0.0618073
123,0.206323,0.120874
126,0.206323,0.120874
129,0.206323,0.120874
132,0.206323,0.120874
135,0.206323,0.120874
138,0.206323,0.120874
141,0.206323,0.120874
144,0.206323,0.120874
147,0.217258,0.142718
150,0.217258,0.142718
153,0.217258,0.142718
156,0.217258,0.142718
159,0.217258,0.142718
162,0.217258,0.142718
165,0.217258,0.142718
168,0.217258,0.142718
171,0.202213,0.129471
174,0.202213,0.129471
177,0.202213,0.129471
180,0.202213,0.129471
183,0.202213,0.129471
186,0.202213,0.129471
189,0.202213,0.129471
192,0.202213,0.129471
195,0.191732,0.0681812
198,0.191732,0.0681812
201,0.191732,0.0681812
204,0.191732,0.0681812
207,0.191732,0.0681812
210,0.191732,0.0681812
213,0.191732,0.0681812
216,0.191732,0.0681812
219,0.193013,0.00345504
222,0.193013,0.00345504
225,0.193013,0.00345504
228,0.193013,0.00345504
231,0.193013,0.00345504
234,0.193013,0.00345504
237,0.193013,0.00345504
240,0.193013,0.00345504
243,0.191848,0.00353323
246,0.191848,0.00353323
249,0.191848,0.00353323
252,0.191848,0.00353323
255,0.191848,0.00353323
258,0.191848,0.00353323
261,0.191848,0.00353323
264,0.191848,0.00353323
267,0.192176,0.00169029
270,0.192176,0.00169029
273,0.192176,0.00169029
276,0.192176,0.00169029
279,0.192176,0.00169029
282,0.192176,0.00169029
285,0.192176,0.00169029
288,0.192176,0.00169029
291,0.197544,0.00746483
294,0.197544,0.00746483
297,0.197544,0.00746483
300,0.197544,0.00746483
303,0.197544,0.00746483
306,0.197544,0.00746483
309,0.197544,0.00746483
312,0.197544,0.00746483
315,0.193937,0.0417993
318,0.193937,0.0417993
321,0.193937,0.0417993
324,0.193937,0.0417993
327,0.193937,0.0417993
330,0.193937,0.0417993
333,0.193937,0.0417993
336,0.193937,0.0417993
339,0.193173,0.0057522
342,0.193173,0.0057522
345,0.193173,0.0057522
348,0.193173,0.0057522
351,0.193173,0.0057522
354,0.193173,0.0057522
357,0.193173,0.0057522
360,0.193173,0.0057522
363,0.194097,0.00906204
366,0.194097,0.00906204
369,0.194097,0.00906204
372,0.194097,0.00906204
375,0.194097,0.00906204
378,0.194097,0.00906204
381,0.194097,0.00906204
384,0.194097,0.00906204
387,0.200176,0.0303321
390,0.200176,0.0303321
393,0.200176,0.0303321
396,0.200176,0.0303321
399,0.200176,0.0303321
402,0.200176,0.0303321
405,0.200176,0.0303321
408,0.200176,0.0303321
411,0.220285,0.0542903
414,0.220285,0.0542903
417,0.220285,0.0542903
420,0.220285,0.0542903
423,0.220285,0.0542903
426,0.220285,0.0542903
429,0.220285,0.0542903
432,0.220285,0.0542903
435,0.289799,0.0610515
438,0.289799,0.0610515
441,0.289799,0.0610515
444,0.289799,0.0610515
447,0.289799,0.0610515
450,0.289799,0.0610515
453,0.289799,0.0610515
456,0.289799,0.0610515
459,0.324603,0.0887849
462,0.324603,0.0887849
465,0.324603,0.0887849
468,0.324603,0.0887849
471,0.324603,0.0887849
474,0.324603,0.0887849
477,0.324603,0.0887849
480,0.324603,0.0887849
483,0.335437,0.12825
486,0.335437,0.12825
489,0.335437,0.12825
492,0.335437,0.12825
495,0.335437,0.12825
498,0.335437,0.12825
501,0.335437,0.12825
504,0.335437,0.12825
507,0.363535,0.208736
510,0.363535,0.208736
513,0.363535,0.208736
516,0.363535,0.208736
519,0.363535,0.208736
522,0.363535,0.208736
525,0.363535,0.208736
528,0.363535,0.208736
531,0.399232,0.0587953
534,0.399232,0.0587953
537,0.399232,0.0587953
540,0.399232,0.0587953
543,0.399232,0.0587953
546,0.399232,0.0587953
549,0.399232,0.0587953
552,0.399232,0.0587953
555,0.409389,0.0828614
558,0.409389,0.0828614
561,0.409389,0.0828614
564,0.409389,0.0828614
567,0.409389,0.0828614
570,0.409389,0.0828614
573,0.409389,0.0828614
576,0.409389,0.0828614
579,0.414598,0.154006
582,0.414598,0.154006
585,0.414598,0.154006
588,0.414598,0.154006
591,0.414598,0.154006
594,0.414598,0.154006
597,0.414598,0.154006
600,0.414598,0.154006
603,0.444904,0.0591527
606,0.444904,0.0591527
609,0.444904,0.0591527
612,0.444904,0.0591527
615,0.444904,0.0591527
618,0.444904,0.0591527
621,0.444904,0.0591527
624,0.444904,0.0591527
627,0.487742,0.0683227
630,0.487742,0.0683227
633,0.487742,0.0683227
636,0.487742,0.0683227
639,0.487742,0.0683227
642,0.487742,0.0683227
645,0.487742,0.0683227
648,0.487742,0.0683227
651,0.505642,0.0922101
654,0.505642,0.0922101
657,0.505642,0.0922101
660,0.505642,0.0922101
663,0.505642,0.0922101
666,0.505642,0.0922101
669,0.505642,0.0922101
672,0.505642,0.0922101
675,0.528625,0.0646145
678,0.528625,0.0646145
681,0.528625,0.0646145
684,0.528625,0.0646145
687,0.528625,0.0646145
690,0.528625,0.0646145
693,0.528625,0.0646145
696,0.528625,0.0646145
699,0.537054,0.0340888
702,0.537054,0.0340888
705,0.537054,0.0340888
708,0.537054,0.0340888
711,0.537054,0.0340888
714,0.537054,0.0340888
717,0.537054,0.0340888
720,0.537054,0.0340888
723,0.534872,0.109109
726,0.534872,0.109109
729,0.534872,0.109109
732,0.534872,0.109109
735,0.534872,0.109109
738,0.534872,0.109109
741,0.534872,0.109109
744,0.534872,0.109109
747,0.524772,0.0078632
750,0.524772,0.0078632
753,0.524772,0.0078632
756,0.524772,0.0078632
759,0.524772,0.0078632
762,0.524772,0.0078632
765,0.524772,0.0078632
768,0.524772,0.0078632
771,0.513856,0.000912161
774,0.513856,0.000912161
777,0.513856,0.000912161
780,0.513856,0.000912161
783,0.513856,0.000912161
786,0.513856,0.000912161
789,0.513856,0.000912161
792,0.513856,0.000912161
795,0.525676,0.0111768
798,0.525676,0.0111768
801,0.525676,0.0111768
804,0.525676,0.0111768
807,0.525676,0.0111768
810,0.525676,0.0111768
813,0.525676,0.0111768
816,0.525676,0.0111768
819,0.551895,0.0285004
822,0.551895,0.0285004
825,0.551895,0.0285004
828,0.551895,0.0285004
831,0.551895,0.0285004
834,0.551895,0.0285004
837,0.551895,0.0285004
840,0.551895,0.0285004
843,0.560636,0.00151903
846,0.560636,0.00151903
849,0.560636,0.00151903
852,0.560636,0.00151903
855,0.560636,0.00151903
858,0.560636,0.00151903
861,0.560636,0.00151903
864,0.560636,0.00151903
867,0.562863,0.00710368
870,0.562863,0.00710368
873,0.562863,0.00710368
876,0.562863,0.00710368
879,0.562863,0.00710368
882,0.562863,0.00710368
885,0.562863,0.00710368
888,0.562863,0.00710368
891,0.562595,0.00328006
894,0.562595,0.00328006
897,0.562595,0.00328006
900,0.562595,0.00328006
903,0.562595,0.00328006
906,0.562595,0.00328006
909,0.562595,0.00328006
912,0.562595,0.00328006
915,0.560499,0.00154881
918,0.560499,0.00154881
921,0.560499,0.00154881
924,0.560499,0.00154881
927,0.560499,0.00154881
930,0.560499,0.00154881
933,0.560499,0.00154881
936,0.560499,0.00154881
939,0.555942,0.00123607
942,0.555942,0.00123607
945,0.555942,0.00123607
948,0.555942,0.00123607
951,0.555942,0.00123607
954,0.555942,0.00123607
957,0.555942,0.00123607
960,0.555942,0.00123607
963,0.558715,0.00257267
966,0.558715,0.00257267
969,0.558715,0.00257267
972,0.558715,0.00257267
975,0.558715,0.00257267
978,0.558715,0.00257267
981,0.558715,0.00257267
984,0.558715,0.00257267
987,0.562814,0.0136005
990,0.562814,0.0136005
993,0.562814,0.0136005
996,0.562814,0.0136005
999,0.562814,0.0136005
1002,0.562814,0.0136005
1005,0.562814,0.0136005
1008,0.562814,0.0136005
1011,0.558306,0.00980666
1014,0.558306,0.00980666
1017,0.558306,0.00980666
1020,0.558306,0.00980666
1023,0.558306,0.00980666
1026,0.558306,0.00980666
1029,0.558306,0.00980666
1032,0.558306,0.00980666
1035,0.556329,0.00272159
1038,0.556329,0.00272159
1041,0.556329,0.00272159
1044,0.556329,0.00272159
1047,0.556329,0.00272159
1050,0.556329,0.00272159
1053,0.556329,0.00272159
1056,0.556329,0.00272159
1059,0.556794,0.00517884
1062,0.556794,0.00517884
1065,0.556794,0.00517884
1068,0.556794,0.00517884
1071,0.556794,0.00517884
1074,0.556794,0.00517884
1077,0.556794,0.00517884
1080,0.556794,0.00517884
1083,0.554597,0.00152647
1086,0.554597,0.00152647
1089,0.554597,0.00152647
1092,0.554597,0.00152647
1095,0.554597,0.00152647
1098,0.554597,0.00152647
1101,0.554597,0.00152647
1104,0.554597,0.00152647
1107,0.556943,0.000927053
1110,0.556943,0.000927053
1113,0.556943,0.000927053
1116,0.556943,0.000927053
1119,0.556943,0.000927053
1122,0.556943,0.000927053
1125,0.556943,0.000927053
1128,0.556943,0.000927053
1131,0.55841,0.00769194
1134,0.55841,0.00769194
1137,0.55841,0.00769194
1140,0.55841,0.00769194
1143,0.55841,0.00769194
1146,0.55841,0.00769194
1149,0.55841,0.00769194
1152,0.55841,0.00769194
1155,0.557055,0.0147174
1158,0.557055,0.0147174
1161,0.557055,0.0147174
1164,0.557055,0.0147174
1167,0.557055,0.0147174
1170,0.557055,0.0147174
1173,0.557055,0.0147174
1176,0.557055,0.0147174
1179,0.553086,0.00179826
1182,0.553086,0.00179826
1185,0.553086,0.00179826
1188,0.553086,0.00179826
1191,0.553086,0.00179826
1194,0.553086,0.00179826
1197,0.553086,0.00179826
1200,0.553086,0.00179826
1203,0.551351,0.00125841
1206,0.551351,0.00125841
1209,0.551351,0.00125841
1212,0.551351,0.00125841
1215,0.551351,0.00125841
1218,0.551351,0.00125841
1221,0.551351,0.00125841
1224,0.551351,0.00125841
1227,0.550536,0.00038348
1230,0.550536,0.00038348
1233,0.550536,0.00038348
1236,0.550536,0.00038348
1239,0.550536,0.00038348
1242,0.550536,0.00038348
1245,0.550536,0.00038348
1248,0.550536,0.00038348
1251,0.552885,0.00682817
1254,0.552885,0.00682817
1257,0.552885,0.00682817
1260,0.552885,0.00682817
1263,0.552885,0.00682817
