framenum,queue density,dynamic density
741,0.522972,0.0252935
744,0.522727,0.0235774
747,0.51797,0.0282026
750,0.518132,0.0258656
753,0.518264,0.0271075
756,0.517955,0.0276456
759,0.518422,0.0231447
762,0.51832,0.0234081
765,0.517232,0.0242022
768,0.515434,0.0273182
771,0.506657,0.0312284
774,0.507689,0.0298096
777,0.508701,0.0314993
780,0.509901,0.0264602
783,0.510251,0.0276419
786,0.510357,0.027258
789,0.512269,0.0288913
792,0.515486,0.0359702
795,0.519799,0.0312359
798,0.525467,0.0380175
801,0.530212,0.0415212
804,0.5334,0.0547305
807,0.53483,0.0576998
810,0.536979,0.0309461
813,0.540554,0.0293053
816,0.544776,0.0267274
819,0.547279,0.0270435
822,0.553165,0.0272956
825,0.555129,0.0296026
828,0.557579,0.0306149
831,0.558641,0.0377352
834,0.557523,0.0422926
837,0.556578,0.0299601
840,0.556492,0.025493
843,0.556887,0.0278714
846,0.55569,0.0304832
849,0.55639,0.0330423
852,0.556608,0.0328842
855,0.557312,0.0338176
858,0.557455,0.0321052
861,0.557768,0.0338138
864,0.558411,0.0371858
867,0.558791,0.0355826
870,0.555927,0.031966
873,0.55782,0.0319133
876,0.558253,0.0313149
879,0.55925,0.0302424
882,0.557798,0.0295311
885,0.55788,0.0305359
888,0.557625,0.0285902
891,0.55776,0.0291134
894,0.559066,0.0289741
897,0.560579,0.0292526
900,0.561181,0.0279655
903,0.560568,0.0274311
906,0.556567,0.0279279
909,0.55869,0.027593
912,0.558358,0.0273935
915,0.556228,0.0258806
918,0.552826,0.0219705
921,0.550662,0.0226818
924,0.549977,0.0216205
927,0.549477,0.0217334
930,0.546263,0.0230732
933,0.547181,0.0254215
936,0.548879,0.0251016
939,0.551746,0.0268704
942,0.55528,0.0245672
945,0.555619,0.0271903
948,0.555645,0.0232275
951,0.555585,0.0256511
954,0.555081,0.0241645
957,0.552668,0.0245296
960,0.55303,0.0265317
963,0.553733,0.0269645
966,0.554384,0.0273408
969,0.554983,0.0260801
972,0.557101,0.0261666
975,0.558272,0.0235172
978,0.559525,0.0249925
981,0.557764,0.0221361
984,0.558791,0.0239801
987,0.55852,0.0234081
990,0.558039,0.0249059
993,0.558573,0.0230807
996,0.55916,0.0228173
999,0.556676,0.0222678
1002,0.554584,0.0205818
1005,0.55073,0.0214775
1008,0.550975,0.0227194
1011,0.553609,0.0275403
1014,0.554,0.0245145
1017,0.552081,0.0295762
1020,0.551889,0.0305848
1023,0.551675,0.0317552
1026,0.551283,0.0292488
1029,0.551223,0.0463909
1032,0.551374,0.0288424
1035,0.551833,0.0470044
1038,0.550376,0.0258242
1041,0.550881,0.0282064
1044,0.552525,0.0432749
1047,0.554219,0.0384164
1050,0.553786,0.0319171
1053,0.553703,0.0261328
1056,0.553507,0.0251919
1059,0.553063,0.0252258
1062,0.547674,0.0258919
1065,0.547783,0.0283456
1068,0.547479,0.0240441
1071,0.547813,0.0255118
1074,0.548815,0.0280446
1077,0.549921,0.0293203
1080,0.549774,0.026114
1083,0.550256,0.0249812
1086,0.547535,0.0232162
1089,0.548852,0.0244995
1092,0.550248,0.0301483
1095,0.551697,0.0272279
1098,0.552947,0.0294408
1101,0.552442,0.0257903
1104,0.553101,0.0259709
1107,0.552728,0.025143
1110,0.553011,0.0261629
1113,0.550504,0.027179
1116,0.550926,0.0286994
1119,0.549887,0.025764
1122,0.550813,0.0249285
1125,0.55073,0.0265242
1128,0.553316,0.0287069
1131,0.553978,0.0315181
1134,0.553989,0.0329934
1137,0.55213,0.0334638
1140,0.552111,0.0344385
1143,0.55169,0.035067
1146,0.552446,0.0382094
1149,0.552909,0.0353831
1152,0.553925,0.0317929
1155,0.552378,0.0315972
1158,0.5533,0.0286505
1161,0.550854,0.0225914
1164,0.553492,0.0180905
1167,0.553014,0.022471
1170,0.550997,0.0264564
1173,0.551009,0.0284284
1176,0.550147,0.0223882
1179,0.548837,0.0268139
1182,0.547727,0.0341788
1185,0.548777,0.0306639
1188,0.546843,0.0403507
1191,0.546387,0.0360869
1194,0.546519,0.0406932
1197,0.547347,0.0361433
1200,0.547144,0.0313149
1203,0.546477,0.0296252
1206,0.546624,0.0284886
1209,0.547177,0.0300391
1212,0.544554,0.0272467
1215,0.544656,0.0271338
1218,0.544942,0.0266258
1221,0.545826,0.0251694
1224,0.546391,0.024778
1227,0.546376,0.0274161
1230,0.548148,0.0210146
1233,0.548182,0.0218087
1236,0.546485,0.0265957
1239,0.547512,0.0274575
1242,0.549285,0.0270661
1245,0.549255,0.0268704
1248,0.548243,0.029373
1251,0.548348,0.0352627
1254,0.54656,0.0251957
1257,0.547087,0.0305735
1260,0.546809,0.0251882
1263,0.545586,0.0210485
1266,0.545601,0.0334036
1269,0.546064,0.0208302
1272,0.54755,0.031488
1275,0.547731,0.0193136
1278,0.548066,0.0256473
1281,0.548111,0.0352326
1284,0.54752,0.023457
1287,0.545397,0.027544
1290,0.547445,0.0370164
1293,0.54819,0.0281575
1296,0.548901,0.0270435
1299,0.551528,0.0337159
1302,0.551095,0.0353681
1305,0.550478,0.0286881
1308,0.550286,0.0280446
1311,0.545924,0.0250866
1314,0.545597,0.0264941
1317,0.544261,0.030359
1320,0.544351,0.0374567
1323,0.544472,0.0295913
1326,0.543979,0.0290607
1329,0.543361,0.0295838
1332,0.54405,0.0278752
1335,0.544046,0.0280333
1338,0.54396,0.0279505
1341,0.544965,0.025079
1344,0.546432,0.0284849
1347,0.548329,0.0321993
1350,0.548818,0.0279881
1353,0.550196,0.0352702
1356,0.552529,0.0261666
1359,0.553839,0.0234194
1362,0.551712,0.021835
1365,0.553101,0.0252823
1368,0.551434,0.0261817
1371,0.551739,0.0251392
1374,0.55,0.0283682
1377,0.547979,0.0272204
1380,0.547016,0.0266032
1383,0.546139,0.0220646
1386,0.540784,0.0321015
1389,0.542613,0.0281424
1392,0.543196,0.0212291
1395,0.542891,0.023457
1398,0.541871,0.0224898
1401,0.542357,0.021263
1404,0.541909,0.0221662
1407,0.541487,0.0249737
1410,0.541389,0.0248758
1413,0.534694,0.0284736
1416,0.536369,0.0322445
1419,0.53772,0.0332756
1422,0.539455,0.0310515
1425,0.540889,0.0325568
1428,0.542812,0.0245484
1431,0.546545,0.0307316
1434,0.549752,0.0375771
1437,0.546952,0.116009
1440,0.551178,0.0523521
1443,0.555378,0.0781462
1446,0.557485,0.0693023
1449,0.559352,0.0679738
1452,0.559551,0.20747
1455,0.56085,0.14729
1458,0.561712,0.156556
1461,0.558464,0.2021
1464,0.560195,0.215896
1467,0.56126,0.210748
1470,0.558701,0.136173
1473,0.559262,0.196944
1476,0.560075,0.132357
1479,0.553654,0.270157
1482,0.55236,0.21753
1485,0.54889,0.210714
1488,0.539203,0.225771
1491,0.532482,0.268034
1494,0.524131,0.231018
1497,0.51782,0.298224
1500,0.511147,0.172599
1503,0.505592,0.268132
1506,0.50079,0.270638
1509,0.49405,0.272087
1512,0.480284,0.287047
1515,0.475666,0.349846
1518,0.4666,0.372686
1521,0.460409,0.343087
1524,0.453906,0.320251
1527,0.449522,0.306379
1530,0.451201,0.295736
1533,0.451317,0.360549
1536,0.444031,0.355566
1539,0.446903,0.314128
1542,0.446278,0.273005
1545,0.445424,0.332497
1548,0.444889,0.297422
1551,0.4418,0.334544
1554,0.441476,0.336768
1557,0.443429,0.28451
1560,0.444649,0.325034
1563,0.449334,0.306292
1566,0.453692,0.337103
1569,0.458276,0.256902
1572,0.455747,0.195394
1575,0.459608,0.320093
1578,0.463172,0.287445
1581,0.469769,0.271944
1584,0.473069,0.303654
1587,0.473235,0.276234
1590,0.472354,0.272211
1593,0.468892,0.188616
1596,0.473495,0.249285
1599,0.479493,0.226874
1602,0.494347,0.229147
1605,0.504241,0.231281
1608,0.51176,0.259356
1611,0.499597,0.202841
1614,0.495416,0.229851
1617,0.489455,0.194652
1620,0.473047,0.192443
1623,0.465927,0.19758
1626,0.46085,0.17453
1629,0.455649,0.226577
1632,0.454663,0.224895
1635,0.453888,0.198894
1638,0.449006,0.237088
1641,0.44046,0.213729
1644,0.435519,0.200937
1647,0.430088,0.219144
1650,0.423645,0.205175
1653,0.419758,0.215501
1656,0.418606,0.266849
1659,0.417838,0.237438
1662,0.410052,0.235229
1665,0.408799,0.215366
1668,0.407218,0.20461
1671,0.408084,0.25528
1674,0.408814,0.233927
1677,0.409589,0.233535
1680,0.414869,0.182286
1683,0.416374,0.137238
1686,0.414798,0.209096
1689,0.423807,0.198664
1692,0.434356,0.230028
1695,0.447584,0.218971
1698,0.461467,0.181514
1701,0.469434,0.21747
1704,0.475711,0.205412
1707,0.476189,0.174466
1710,0.465275,0.210067
1713,0.45706,0.246621
1716,0.456326,0.25715
1719,0.44778,0.184649
1722,0.439752,0.212423
1725,0.432816,0.188842
1728,0.43072,0.185891
1731,0.418222,0.201581
1734,0.410462,0.188876
1737,0.409916,0.230931
1740,0.404625,0.276005
1743,0.398649,0.282813
1746,0.389109,0.245047
1749,0.379554,0.187242
1752,0.374917,0.241371
1755,0.372031,0.168508
1758,0.365467,0.14866
1761,0.353188,0.149733
